system,step,shared_future,fragmentation,coherence,survivability
unification,781,1.0,0.0,1.0,1.0
unification,782,1.0,0.0,1.0,1.0
unification,783,1.0,0.0,1.0,1.0
unification,784,1.0,0.0,1.0,1.0
unification,785,1.0,0.0,1.0,1.0
unification,786,1.0,0.0,1.0,1.0
unification,787,1.0,0.0,1.0,1.0
unification,788,1.0,0.0,1.0,1.0
unification,789,1.0,0.0,1.0,1.0
unification,790,1.0,0.0,1.0,1.0
unification,791,1.0,0.0,1.0,1.0
unification,792,1.0,0.0,1.0,1.0
unification,793,1.0,0.0,1.0,1.0
unification,794,1.0,0.0,1.0,1.0
unification,795,1.0,0.0,1.0,1.0
unification,796,1.0,0.0,1.0,1.0
unification,797,1.0,0.0,1.0,1.0
unification,798,1.0,0.0,1.0,1.0
unification,799,1.0,0.0,1.0,1.0
unification,800,1.04,-0.03,1.03,1.0
unification,801,1.005,-0.00375,1.00375,1.0
unification,802,1.0,0.0,1.0,1.0
unification,803,1.0,0.0,1.0,1.0
unification,804,1.0,0.0,1.0,1.0
unification,805,1.0,0.0,1.0,1.0
unification,806,1.0,0.0,1.0,1.0
unification,807,1.0,0.0,1.0,1.0
unification,808,1.0,0.0,1.0,1.0
unification,809,1.0,0.0,1.0,1.0
unification,810,1.0,0.0,1.0,1.0
unification,811,1.0,0.0,1.0,1.0
unification,812,1.0,0.0,1.0,1.0
unification,813,1.0,0.0,1.0,1.0
unification,814,1.0,0.0,1.0,1.0
unification,815,1.0,0.0,1.0,1.0
unification,816,1.0,0.0,1.0,1.0
unification,817,1.0,0.0,1.0,1.0
unification,818,1.0,0.0,1.0,1.0
unification,819,1.0,0.0,1.0,1.0
unification,820,1.0,0.0,1.0,1.0
unification,821,1.0,0.0,1.0,1.0
unification,822,1.0,0.0,1.0,1.0
unification,823,1.0,0.0,1.0,1.0
unification,824,1.0,0.0,1.0,1.0
unification,825,1.0,0.0,1.0,1.0
unification,826,1.0,0.0,1.0,1.0
unification,827,1.0,0.0,1.0,1.0
unification,828,1.0,0.0,1.0,1.0
unification,829,1.0,0.0,1.0,1.0
unification,830,1.0,0.0,1.0,1.0
unification,831,1.0,0.0,1.0,1.0
unification,832,1.0,0.0,1.0,1.0
unification,833,1.0,0.0,1.0,1.0
unification,834,1.0,0.0,1.0,1.0
unification,835,1.0,0.0,1.0,1.0
unification,836,1.0,0.0,1.0,1.0
unification,837,1.0,0.0,1.0,1.0
unification,838,1.0,0.0,1.0,1.0
unification,839,1.0,0.0,1.0,1.0
unification,840,1.0,0.0,1.0,1.0
unification,841,1.0,0.0,1.0,1.0
unification,842,1.0,0.0,1.0,1.0
unification,843,1.0,0.0,1.0,1.0
unification,844,1.0,0.0,1.0,1.0
unification,845,1.0,0.0,1.0,1.0
unification,846,1.0,0.0,1.0,1.0
unification,847,1.0,0.0,1.0,1.0
unification,848,1.0,0.0,1.0,1.0
unification,849,1.0,0.0,1.0,1.0
unification,850,1.0,0.0,1.0,1.0
unification,851,1.0,0.0,1.0,1.0
unification,852,1.0,0.0,1.0,1.0
unification,853,1.0,0.0,1.0,1.0
unification,854,1.0,0.0,1.0,1.0
unification,855,1.0,0.0,1.0,1.0
unification,856,1.0,0.0,1.0,1.0
unification,857,1.0,0.0,1.0,1.0
unification,858,1.0,0.0,1.0,1.0
unification,859,1.0,0.0,1.0,1.0
unification,860,1.0,0.0,1.0,1.0
unification,861,1.0,0.0,1.0,1.0
unification,862,1.0,0.0,1.0,1.0
unification,863,1.0,0.0,1.0,1.0
unification,864,1.0,0.0,1.0,1.0
unification,865,1.0,0.0,1.0,1.0
unification,866,1.0,0.0,1.0,1.0
unification,867,1.0,0.0,1.0,1.0
unification,868,1.0,0.0,1.0,1.0
unification,869,1.0,0.0,1.0,1.0
unification,870,1.0,0.0,1.0,1.0
unification,871,1.0,0.0,1.0,1.0
unification,872,1.0,0.0,1.0,1.0
unification,873,1.0,0.0,1.0,1.0
unification,874,1.0,0.0,1.0,1.0
unification,875,1.0,0.0,1.0,1.0
unification,876,1.0,0.0,1.0,1.0
unification,877,1.0,0.0,1.0,1.0
unification,878,1.0,0.0,1.0,1.0
unification,879,1.0,0.0,1.0,1.0
unification,880,1.0,0.0,1.0,1.0
unification,881,1.0,0.0,1.0,1.0
unification,882,1.0,0.0,1.0,1.0
unification,883,1.0,0.0,1.0,1.0
unification,884,1.0,0.0,1.0,1.0
unification,885,1.0,0.0,1.0,1.0
unification,886,1.0,0.0,1.0,1.0
unification,887,1.0,0.0,1.0,1.0
unification,888,1.0,0.0,1.0,1.0
unification,889,1.0,0.0,1.0,1.0
unification,890,1.0,0.0,1.0,1.0
unification,891,1.0,0.0,1.0,1.0
unification,892,1.0,0.0,1.0,1.0
unification,893,1.0,0.0,1.0,1.0
unification,894,1.0,0.0,1.0,1.0
unification,895,1.0,0.0,1.0,1.0
unification,896,1.0,0.0,1.0,1.0
unification,897,1.0,0.0,1.0,1.0
unification,898,1.0,0.0,1.0,1.0
unification,899,1.0,0.0,1.0,1.0
unification,900,1.04,-0.03,1.03,1.0
unification,901,1.005,-0.00375,1.00375,1.0
unification,902,1.0,0.0,1.0,1.0
unification,903,1.0,0.0,1.0,1.0
unification,904,1.0,0.0,1.0,1.0
unification,905,1.0,0.0,1.0,1.0
unification,906,1.0,0.0,1.0,1.0
unification,907,1.0,0.0,1.0,1.0
unification,908,1.0,0.0,1.0,1.0
unification,909,1.0,0.0,1.0,1.0
unification,910,1.0,0.0,1.0,1.0
unification,911,1.0,0.0,1.0,1.0
unification,912,1.0,0.0,1.0,1.0
unification,913,1.0,0.0,1.0,1.0
unification,914,1.0,0.0,1.0,1.0
unification,915,1.0,0.0,1.0,1.0
unification,916,1.0,0.0,1.0,1.0
unification,917,1.0,0.0,1.0,1.0
unification,918,1.0,0.0,1.0,1.0
unification,919,1.0,0.0,1.0,1.0
unification,920,1.0,0.0,1.0,1.0
unification,921,1.0,0.0,1.0,1.0
unification,922,1.0,0.0,1.0,1.0
unification,923,1.0,0.0,1.0,1.0
unification,924,1.0,0.0,1.0,1.0
unification,925,1.0,0.0,1.0,1.0
unification,926,1.0,0.0,1.0,1.0
unification,927,1.0,0.0,1.0,1.0
unification,928,1.0,0.0,1.0,1.0
unification,929,1.0,0.0,1.0,1.0
unification,930,1.0,0.0,1.0,1.0
unification,931,1.0,0.0,1.0,1.0
unification,932,1.0,0.0,1.0,1.0
unification,933,1.0,0.0,1.0,1.0
unification,934,1.0,0.0,1.0,1.0
unification,935,1.0,0.0,1.0,1.0
unification,936,1.0,0.0,1.0,1.0
unification,937,1.0,0.0,1.0,1.0
unification,938,1.0,0.0,1.0,1.0
unification,939,1.0,0.0,1.0,1.0
unification,940,1.0,0.0,1.0,1.0
unification,941,1.0,0.0,1.0,1.0
unification,942,1.0,0.0,1.0,1.0
unification,943,1.0,0.0,1.0,1.0
unification,944,1.0,0.0,1.0,1.0
unification,945,1.0,0.0,1.0,1.0
unification,946,1.0,0.0,1.0,1.0
unification,947,1.0,0.0,1.0,1.0
unification,948,1.0,0.0,1.0,1.0
unification,949,1.0,0.0,1.0,1.0
unification,950,1.0,0.0,1.0,1.0
unification,951,1.0,0.0,1.0,1.0
unification,952,1.0,0.0,1.0,1.0
unification,953,1.0,0.0,1.0,1.0
unification,954,1.0,0.0,1.0,1.0
unification,955,1.0,0.0,1.0,1.0
unification,956,1.0,0.0,1.0,1.0
unification,957,1.0,0.0,1.0,1.0
unification,958,1.0,0.0,1.0,1.0
unification,959,1.0,0.0,1.0,1.0
unification,960,1.0,0.0,1.0,1.0
unification,961,1.0,0.0,1.0,1.0
unification,962,1.0,0.0,1.0,1.0
unification,963,1.0,0.0,1.0,1.0
unification,964,1.0,0.0,1.0,1.0
unification,965,1.0,0.0,1.0,1.0
unification,966,1.0,0.0,1.0,1.0
unification,967,1.0,0.0,1.0,1.0
unification,968,1.0,0.0,1.0,1.0
unification,969,1.0,0.0,1.0,1.0
unification,970,1.0,0.0,1.0,1.0
unification,971,1.0,0.0,1.0,1.0
unification,972,1.0,0.0,1.0,1.0
unification,973,1.0,0.0,1.0,1.0
unification,974,1.0,0.0,1.0,1.0
unification,975,1.0,0.0,1.0,1.0
unification,976,1.0,0.0,1.0,1.0
unification,977,1.0,0.0,1.0,1.0
unification,978,1.0,0.0,1.0,1.0
unification,979,1.0,0.0,1.0,1.0
unification,980,1.0,0.0,1.0,1.0
unification,981,1.0,0.0,1.0,1.0
unification,982,1.0,0.0,1.0,1.0
unification,983,1.0,0.0,1.0,1.0
unification,984,1.0,0.0,1.0,1.0
unification,985,1.0,0.0,1.0,1.0
unification,986,1.0,0.0,1.0,1.0
unification,987,1.0,0.0,1.0,1.0
unification,988,1.0,0.0,1.0,1.0
unification,989,1.0,0.0,1.0,1.0
unification,990,1.0,0.0,1.0,1.0
unification,991,1.0,0.0,1.0,1.0
unification,992,1.0,0.0,1.0,1.0
unification,993,1.0,0.0,1.0,1.0
unification,994,1.0,0.0,1.0,1.0
unification,995,1.0,0.0,1.0,1.0
unification,996,1.0,0.0,1.0,1.0
unification,997,1.0,0.0,1.0,1.0
unification,998,1.0,0.0,1.0,1.0
unification,999,1.0,0.0,1.0,1.0
unification,1000,1.04,-0.03,1.03,1.0
unification,1001,1.0,0.0,1.0,1.0
unification,1002,1.0,0.0,1.0,1.0
unification,1003,1.0,0.0,1.0,1.0
unification,1004,1.0,0.0,1.0,1.0
unification,1005,1.0,0.0,1.0,1.0
unification,1006,1.0,0.0,1.0,1.0
unification,1007,1.0,0.0,1.0,1.0
unification,1008,1.0,0.0,1.0,1.0
unification,1009,1.0,0.0,1.0,1.0
unification,1010,1.0,0.0,1.0,1.0
unification,1011,1.0,0.0,1.0,1.0
unification,1012,1.0,0.0,1.0,1.0
unification,1013,1.0,0.0,1.0,1.0
unification,1014,1.0,0.0,1.0,1.0
unification,1015,1.0,0.0,1.0,1.0
unification,1016,1.0,0.0,1.0,1.0
unification,1017,1.0,0.0,1.0,1.0
unification,1018,1.0,0.0,1.0,1.0
unification,1019,1.0,0.0,1.0,1.0
unification,1020,1.0,0.0,1.0,1.0
unification,1021,1.0,0.0,1.0,1.0
unification,1022,1.0,0.0,1.0,1.0
unification,1023,1.0,0.0,1.0,1.0
unification,1024,1.0,0.0,1.0,1.0
unification,1025,1.0,0.0,1.0,1.0
unification,1026,1.0,0.0,1.0,1.0
unification,1027,1.0,0.0,1.0,1.0
unification,1028,1.0,0.0,1.0,1.0
unification,1029,1.0,0.0,1.0,1.0
unification,1030,1.0,0.0,1.0,1.0
unification,1031,1.0,0.0,1.0,1.0
unification,1032,1.0,0.0,1.0,1.0
unification,1033,1.0,0.0,1.0,1.0
unification,1034,1.0,0.0,1.0,1.0
unification,1035,1.0,0.0,1.0,1.0
unification,1036,1.0,0.0,1.0,1.0
unification,1037,1.0,0.0,1.0,1.0
unification,1038,1.0,0.0,1.0,1.0
unification,1039,1.0,0.0,1.0,1.0
unification,1040,1.0,0.0,1.0,1.0
unification,1041,1.0,0.0,1.0,1.0
unification,1042,1.0,0.0,1.0,1.0
unification,1043,1.0,0.0,1.0,1.0
unification,1044,1.0,0.0,1.0,1.0
unification,1045,1.0,0.0,1.0,1.0
unification,1046,1.0,0.0,1.0,1.0
unification,1047,1.0,0.0,1.0,1.0
unification,1048,1.0,0.0,1.0,1.0
unification,1049,1.0,0.0,1.0,1.0
unification,1050,1.0,0.0,1.0,1.0
unification,1051,1.0,0.0,1.0,1.0
unification,1052,1.0,0.0,1.0,1.0
unification,1053,1.0,0.0,1.0,1.0
unification,1054,1.0,0.0,1.0,1.0
unification,1055,1.0,0.0,1.0,1.0
unification,1056,1.0,0.0,1.0,1.0
unification,1057,1.0,0.0,1.0,1.0
unification,1058,1.0,0.0,1.0,1.0
unification,1059,1.0,0.0,1.0,1.0
unification,1060,1.0,0.0,1.0,1.0
unification,1061,1.0,0.0,1.0,1.0
unification,1062,1.0,0.0,1.0,1.0
unification,1063,1.0,0.0,1.0,1.0
unification,1064,1.0,0.0,1.0,1.0
unification,1065,1.0,0.0,1.0,1.0
unification,1066,1.0,0.0,1.0,1.0
unification,1067,1.0,0.0,1.0,1.0
unification,1068,1.0,0.0,1.0,1.0
unification,1069,1.0,0.0,1.0,1.0
unification,1070,1.0,0.0,1.0,1.0
unification,1071,1.0,0.0,1.0,1.0
unification,1072,1.0,0.0,1.0,1.0
unification,1073,1.0,0.0,1.0,1.0
unification,1074,1.0,0.0,1.0,1.0
unification,1075,1.0,0.0,1.0,1.0
unification,1076,1.0,0.0,1.0,1.0
unification,1077,1.0,0.0,1.0,1.0
unification,1078,1.0,0.0,1.0,1.0
unification,1079,1.0,0.0,1.0,1.0
unification,1080,1.0,0.0,1.0,1.0
unification,1081,1.0,0.0,1.0,1.0
unification,1082,1.0,0.0,1.0,1.0
unification,1083,1.0,0.0,1.0,1.0
unification,1084,1.0,0.0,1.0,1.0
unification,1085,1.0,0.0,1.0,1.0
unification,1086,1.0,0.0,1.0,1.0
unification,1087,1.0,0.0,1.0,1.0
unification,1088,1.0,0.0,1.0,1.0
unification,1089,1.0,0.0,1.0,1.0
unification,1090,1.0,0.0,1.0,1.0
unification,1091,1.0,0.0,1.0,1.0
unification,1092,1.0,0.0,1.0,1.0
unification,1093,1.0,0.0,1.0,1.0
unification,1094,1.0,0.0,1.0,1.0
unification,1095,1.0,0.0,1.0,1.0
unification,1096,1.0,0.0,1.0,1.0
unification,1097,1.0,0.0,1.0,1.0
unification,1098,1.0,0.0,1.0,1.0
unification,1099,1.0,0.0,1.0,1.0
unification,1100,1.04,-0.03,1.03,1.0
unification,1101,1.0025,-0.001875,1.001875,1.0
unification,1102,1.0,0.0,1.0,1.0
unification,1103,1.0,0.0,1.0,1.0
unification,1104,1.0,0.0,1.0,1.0
unification,1105,1.0,0.0,1.0,1.0
unification,1106,1.0,0.0,1.0,1.0
unification,1107,1.0,0.0,1.0,1.0
unification,1108,1.0,0.0,1.0,1.0
unification,1109,1.0,0.0,1.0,1.0
unification,1110,1.0,0.0,1.0,1.0
unification,1111,1.0,0.0,1.0,1.0
unification,1112,1.0,0.0,1.0,1.0
unification,1113,1.0,0.0,1.0,1.0
unification,1114,1.0,0.0,1.0,1.0
unification,1115,1.0,0.0,1.0,1.0
unification,1116,1.0,0.0,1.0,1.0
unification,1117,1.0,0.0,1.0,1.0
unification,1118,1.0,0.0,1.0,1.0
unification,1119,1.0,0.0,1.0,1.0
unification,1120,1.0,0.0,1.0,1.0
unification,1121,1.0,0.0,1.0,1.0
unification,1122,1.0,0.0,1.0,1.0
unification,1123,1.0,0.0,1.0,1.0
unification,1124,1.0,0.0,1.0,1.0
unification,1125,1.0,0.0,1.0,1.0
unification,1126,1.0,0.0,1.0,1.0
unification,1127,1.0,0.0,1.0,1.0
unification,1128,1.0,0.0,1.0,1.0
unification,1129,1.0,0.0,1.0,1.0
unification,1130,1.0,0.0,1.0,1.0
unification,1131,1.0,0.0,1.0,1.0
unification,1132,1.0,0.0,1.0,1.0
unification,1133,1.0,0.0,1.0,1.0
unification,1134,1.0,0.0,1.0,1.0
unification,1135,1.0,0.0,1.0,1.0
unification,1136,1.0,0.0,1.0,1.0
unification,1137,1.0,0.0,1.0,1.0
unification,1138,1.0,0.0,1.0,1.0
unification,1139,1.0,0.0,1.0,1.0
unification,1140,1.0,0.0,1.0,1.0
unification,1141,1.0,0.0,1.0,1.0
unification,1142,1.0,0.0,1.0,1.0
unification,1143,1.0,0.0,1.0,1.0
unification,1144,1.0,0.0,1.0,1.0
unification,1145,1.0,0.0,1.0,1.0
unification,1146,1.0,0.0,1.0,1.0
unification,1147,1.0,0.0,1.0,1.0
unification,1148,1.0,0.0,1.0,1.0
unification,1149,1.0,0.0,1.0,1.0
unification,1150,1.0,0.0,1.0,1.0
unification,1151,1.0,0.0,1.0,1.0
unification,1152,1.0,0.0,1.0,1.0
unification,1153,1.0,0.0,1.0,1.0
unification,1154,1.0,0.0,1.0,1.0
unification,1155,1.0,0.0,1.0,1.0
unification,1156,1.0,0.0,1.0,1.0
unification,1157,1.0,0.0,1.0,1.0
unification,1158,1.0,0.0,1.0,1.0
unification,1159,1.0,0.0,1.0,1.0
unification,1160,1.0,0.0,1.0,1.0
unification,1161,1.0,0.0,1.0,1.0
unification,1162,1.0,0.0,1.0,1.0
unification,1163,1.0,0.0,1.0,1.0
unification,1164,1.0,0.0,1.0,1.0
unification,1165,1.0,0.0,1.0,1.0
unification,1166,1.0,0.0,1.0,1.0
unification,1167,1.0,0.0,1.0,1.0
unification,1168,1.0,0.0,1.0,1.0
unification,1169,1.0,0.0,1.0,1.0
unification,1170,1.0,0.0,1.0,1.0
unification,1171,1.0,0.0,1.0,1.0
unification,1172,1.0,0.0,1.0,1.0
unification,1173,1.0,0.0,1.0,1.0
unification,1174,1.0,0.0,1.0,1.0
unification,1175,1.0,0.0,1.0,1.0
unification,1176,1.0,0.0,1.0,1.0
unification,1177,1.0,0.0,1.0,1.0
unification,1178,1.0,0.0,1.0,1.0
unification,1179,1.0,0.0,1.0,1.0
unification,1180,1.0,0.0,1.0,1.0
unification,1181,1.0,0.0,1.0,1.0
unification,1182,1.0,0.0,1.0,1.0
unification,1183,1.0,0.0,1.0,1.0
unification,1184,1.0,0.0,1.0,1.0
unification,1185,1.0,0.0,1.0,1.0
unification,1186,1.0,0.0,1.0,1.0
unification,1187,1.0,0.0,1.0,1.0
unification,1188,1.0,0.0,1.0,1.0
unification,1189,1.0,0.0,1.0,1.0
unification,1190,1.0,0.0,1.0,1.0
unification,1191,1.0,0.0,1.0,1.0
unification,1192,1.0,0.0,1.0,1.0
unification,1193,1.0,0.0,1.0,1.0
unification,1194,1.0,0.0,1.0,1.0
unification,1195,1.0,0.0,1.0,1.0
unification,1196,1.0,0.0,1.0,1.0
unification,1197,1.0,0.0,1.0,1.0
unification,1198,1.0,0.0,1.0,1.0
unification,1199,1.0,0.0,1.0,1.0
